"id","date","focal.depth","magnitude","intensity","country","location.name","latitude","longitude","casualties","property.damage","factor"
5814,2004-11-22,36,5,NA,"IRAN","IRAN:  KHORRAMABAD, POL-E DOKHTAR",33.297,47.977,NA,NA,"[5,6)"
5815,2004-11-22,10,7.1,NA,"NEW ZEALAND","NEW ZEALAND:  INVERCARGILL, SOUTHLAND, OTAGO",-46.676,164.721,NA,NA,"[7,8)"
5816,2004-11-24,17,5.1,NA,"ITALY","ITALY:  NORTHERN:  BRESCIA",45.626,10.559,NA,NA,"[5,6)"
5817,2004-11-26,10,7.1,8,"INDONESIA","INDONESIA:  NABIRE",-3.609,135.404,162,NA,"[7,8)"
5818,2004-11-28,39,7,NA,"JAPAN","JAPAN:  HOKKAIDO:  BEKKAI, KUSHIRO, NEMOURO",43.006,145.119,NA,NA,"[7,8)"
5831,2004-12-02,49,5.8,NA,"TRINIDAD AND TOBAGO","TRINIDAD:  MAYARO",10.49,-61.48,NA,NA,"[5,6)"
5833,2004-12-06,35,6.8,NA,"JAPAN","JAPAN:  HOKKAIDO:  KUSHIRO",42.9,145.228,NA,NA,"[6,7)"
5821,2004-12-09,35,5.4,NA,"INDIA","INDIA:  HAILAKANDI, CACHAR",24.757,92.539,NA,NA,"[5,6)"
5822,2004-12-14,10,5.8,NA,"JAPAN","JAPAN:  HOKKAIDO:  OBIRO, HABORO, TOMAMAE",44.119,141.793,NA,NA,"[5,6)"
5834,2004-12-20,5,5.4,NA,"TURKEY","TURKEY:  MARMARIS",37.042,28.206,NA,NA,"[5,6)"
5835,2004-12-23,10,8.1,NA,"AUSTRALIA","AUSTRALIA:  MACQUARIE ISLAND",-49.312,161.345,NA,NA,"[8,9)"
5823,2004-12-26,30,9.1,NA,"INDONESIA","INDONESIA:  SUMATRA:  ACEH:  OFF WEST COAST",3.316,95.854,NA,NA,"[9,10]"
5836,2005-01-10,32,5.4,NA,"IRAN","IRAN:  GORGAN",37.103,54.574,NA,NA,"[5,6)"
6640,2005-01-19,28,6.6,NA,"JAPAN","JAPAN:  EAST COAST HONSHU",34.064,141.491,NA,NA,"[6,7)"
5838,2005-01-20,39,5.3,NA,"NEW ZEALAND","NEW ZEALAND:  NORTH ISLAND",-41.223,175.21,NA,NA,"[5,6)"
5839,2005-01-23,11,6.3,NA,"INDONESIA","INDONESIA:  SULAWESI:  PALU",-1.198,119.933,5,NA,"[6,7)"
5840,2005-01-24,17,6.1,NA,"ECUADOR","ECUADOR:  NEAR WEST COAST:  PUERTO LOPEZ, SALANGO",-1.364,-80.785,NA,NA,"[6,7)"
5841,2005-01-25,41,5.9,NA,"TURKEY","TURKEY:  HAKKARI",37.622,43.703,24,NA,"[5,6)"
9112,2005-02-14,12,5.8,NA,"GUADELOUPE","GUADELOUPE",15.775,-61.744,NA,NA,"[5,6)"
5846,2005-02-14,22,6.1,NA,"CHINA","CHINA:  XINJIANG PROVINCE:  WUSHI",41.728,79.44,NA,NA,"[6,7)"
5847,2005-02-15,35,5.1,NA,"INDIA","INDIA:  KHASPUR",24.55,92.524,NA,NA,"[5,6)"
5848,2005-02-22,14,6.4,NA,"IRAN","IRAN:  KERMAN PROVINCE:  ZARAND",30.754,56.816,2023,NA,"[6,7)"
5851,2005-03-12,11,5.6,NA,"TURKEY","TURKEY:  CAT, KARLIOVA",39.44,40.978,NA,NA,"[5,6)"
5852,2005-03-13,54,6,NA,"IRAN","IRAN:  SARAVAN",27.095,61.887,NA,NA,"[6,7)"
5853,2005-03-14,5,5.8,NA,"TURKEY","TURKEY:  EASTERN:  BINGOL PROVINCE",39.354,40.89,NA,NA,"[5,6)"
5856,2005-03-20,10,6.6,NA,"JAPAN","JAPAN:  KYUSHU:  FUKUOKA, GENKAI",33.807,130.131,501,NA,"[6,7)"
6657,2005-03-28,30,8.6,NA,"INDONESIA","INDONESIA:  SUMATERA:  SW",2.085,97.108,1653,NA,"[8,9)"
6659,2005-04-10,19,6.7,5,"INDONESIA","INDONESIA:  PADANG",-1.644,99.607,NA,NA,"[6,7)"
8135,2005-06-13,116,7.7,NA,"CHILE","CHILE:  TARAPACA",-19.987,-69.197,211,NA,"[7,8)"
6738,2005-06-15,10,7.2,4,"USA","CALIFORNIA:  OFF COAST NORTHERN",41.301,-125.97,NA,NA,"[7,8)"
6757,2005-07-05,21,6.7,NA,"INDONESIA","INDONESIA:  SUMATRA:  NIAS ISLAND:  GUNUNGSITOLI",1.819,97.082,NA,NA,"[6,7)"
6758,2005-07-09,32,5.9,NA,"INDONESIA","INDONESIA:  SULAWESI:  DONGGALA",-1.174,119.963,NA,NA,"[5,6)"
6759,2005-07-10,4,5.2,NA,"ALBANIA","ALBANIA:  TROPOJE",42.389,19.812,NA,NA,"[5,6)"
6760,2005-07-18,10,5.3,NA,"INDONESIA","INDONESIA:  TIMOR:  TIMOR TENGAH UTARA",-9.948,124.48,NA,NA,"[5,6)"
6761,2005-07-23,61,5.9,NA,"JAPAN","JAPAN:  HONSHU:  TOKYO",35.498,139.982,NA,NA,"[5,6)"
6762,2005-07-24,16,7.2,NA,"INDIA","INDIA:  ANDAMAN ISLANDS,  NICOBAR ISLANDS",7.92,92.19,NA,NA,"[7,8)"
6764,2005-07-26,13,5.6,6,"USA","MONTANA:  DILLON, SILVER STAR, TWIN BRIDGES",45.365,-112.615,NA,NA,"[5,6)"
6765,2005-07-30,5,5.3,NA,"TURKEY","TURKEY:  BAHCEKARADALAK, SIRAPINAR, YENIYAPANSEYHLI",39.437,33.089,NA,NA,"[5,6)"
6768,2005-08-09,10,5.1,NA,"IRAN","IRAN:  FIRUZABAD",28.85,52.56,NA,NA,"[5,6)"
6770,2005-08-14,11,5.8,NA,"CHILE","CHILE:  TARAPACA",-19.78,-68.98,NA,NA,"[5,6)"
6739,2005-08-16,36,7.2,NA,"JAPAN","JAPAN:  EAST COAST HONSHU",38.276,142.039,NA,NA,"[7,8)"
6775,2005-09-09,90,7.7,NA,"PAPUA NEW GUINEA","PAPUA NEW GUINEA:  NEW IRELAND",-4.539,153.474,NA,NA,"[7,8)"
6822,2005-09-24,12,5.6,NA,"ETHIOPIA","ETHIOPIA:  DABBAHU",12.471,40.634,NA,NA,"[5,6)"
6776,2005-09-26,115,7.5,NA,"PERU","PERU:  LAMAS, CHACHAPOYAS, MOYOBAMBA, TARAPOTA",-5.678,-76.398,65,NA,"[7,8)"
6777,2005-10-01,20,5.3,NA,"PERU","PERU:  MOQUEGUA",-16.635,-70.794,NA,NA,"[5,6)"
6778,2005-10-08,26,7.6,8,"PAKISTAN","PAKISTAN:  MUZAFFARABAD, URI, ANANTNAG, BARAMULA",34.539,73.588,222812,NA,"[7,8)"
6779,2005-10-20,10,5.9,NA,"TURKEY","TURKEY:  IZMIR",38.152,26.751,16,NA,"[5,6)"
6826,2005-10-31,40,5.4,NA,"PERU","PERU:  N",-5.852,-78.704,NA,NA,"[5,6)"
6827,2005-11-14,11,7,NA,"JAPAN","JAPAN:  EAST COAST HONSHU",38.107,144.896,NA,NA,"[7,8)"
6828,2005-11-26,10,5.2,NA,"CHINA","CHINA:  JIANGXI:  JIUJIANG, RUICHANG",29.695,115.689,8016,NA,"[5,6)"
6829,2005-11-27,10,6,NA,"IRAN","IRAN:  QESHM, ZIRANG",26.774,55.858,113,NA,"[6,7)"
6830,2005-12-05,22,6.8,NA,"CONGO","CONGO:  KALEMIE",-6.224,29.83,NA,NA,"[6,7)"
6831,2005-12-12,225,6.5,NA,"AFGHANISTAN","AFGHANISTAN:  TILI, JALALABAD, BADAKHSHAN",36.357,71.093,6,NA,"[6,7)"
7252,2005-12-14,44,5.3,NA,"INDIA","INDIA:  JAUSARI, CHAMOLI, NANDPRAYAG",30.476,79.255,5,NA,"[5,6)"
7222,2006-01-08,66,6.7,NA,"GREECE","GREECE:  SOUTHERN",36.311,23.212,NA,NA,"[6,7)"
8956,2006-01-27,397,7.6,NA,"INDONESIA","INDONESIA:  BANDA SEA",-5.473,128.131,NA,NA,"[7,8)"
7223,2006-02-14,30,5.3,NA,"INDIA","INDIA:  SIKKIM",27.382,88.388,4,NA,"[5,6)"
7225,2006-02-22,11,7,NA,"MOZAMBIQUE","MOZAMBIQUE",-21.324,33.583,40,NA,"[7,8)"
7226,2006-02-23,10,5.8,NA,"BHUTAN","BHUTAN:  TASHIGANG",26.912,91.705,NA,NA,"[5,6)"
7227,2006-02-28,18,6,NA,"IRAN","IRAN:  SOUTHERN",28.12,56.865,NA,NA,"[6,7)"
7228,2006-03-07,10,5.5,NA,"INDIA","INDIA:  GUJARAT",23.777,70.899,NA,NA,"[5,6)"
7230,2006-03-14,30,6.7,NA,"INDONESIA","INDONESIA:  SERAM",-3.595,127.214,NA,NA,"[6,7)"
7232,2006-03-25,18,5.9,NA,"IRAN","IRAN:  SOUTHERN",27.574,55.685,2,NA,"[5,6)"
7233,2006-03-28,30,5,NA,"INDONESIA","INDONESIA:  N. SUMATRA: TAPAKTUAN",3.462,97.224,NA,NA,"[5,6)"
7234,2006-03-31,7,6.1,NA,"IRAN","IRAN:  WESTERN:  BORUJERD, DORUD",33.5,48.78,1370,NA,"[6,7)"
7236,2006-04-01,9,6.2,NA,"TAIWAN","TAIWAN:  T'AIT-TUNG",22.868,121.278,NA,NA,"[6,7)"
7238,2006-04-06,10,5.5,NA,"INDIA","INDIA:  GUJARAT",23.322,70.477,NA,NA,"[5,6)"
7239,2006-04-11,18,5.5,NA,"GREECE","GREECE:  ZAKYNTHOS",37.64,20.92,NA,NA,"[5,6)"
7240,2006-04-19,33,5.7,NA,"CHINA","CHINA:  TIBET (XIZANG PROVINCE)",31.607,90.413,NA,NA,"[5,6)"
7241,2006-04-20,22,7.6,NA,"RUSSIA","RUSSIA:  KORYAKSKIY",60.949,167.089,NA,NA,"[7,8)"
7078,2006-05-03,55,7.9,7,"TONGA","TONGA ISLANDS",-20.187,-174.123,NA,NA,"[7,8)"
7244,2006-05-12,17,5.5,NA,"INDONESIA","INDONESIA:  SUMATRA:  KALIANDAK",-5.575,105.395,NA,NA,"[5,6)"
7245,2006-05-26,13,6.3,NA,"INDONESIA","INDONESIA:   JAVA:  BANTUL, YOGYAKARTA",-7.961,110.446,44317,NA,"[6,7)"
7246,2006-06-03,5,5.1,NA,"IRAN","IRAN:  SOUTHERN:  QESHM",26.759,55.843,6,NA,"[5,6)"
7248,2006-06-11,140,6.3,NA,"JAPAN","JAPAN:  KYUSHU",33.129,131.141,NA,NA,"[6,7)"
7181,2006-07-17,34,7.7,NA,"INDONESIA","INDONESIA:  JAVA",-9.254,107.411,1300,NA,"[7,8)"
7363,2006-07-29,34,5.6,NA,"TAJIKISTAN","TAJIKISTAN:  PANJ-QUMSANGIR",37.255,68.828,22,NA,"[5,6)"
7364,2006-08-05,22,5.6,5,"ARGENTINA","ARGENTINA:  MENDOZA",-33.131,-68.707,NA,NA,"[5,6)"
7370,2006-09-10,14,5.8,NA,"MEXICO","GULF OF MEXICO",26.319,-86.606,NA,NA,"[5,6)"
7369,2006-09-28,28,6.9,4,"SAMOA","SAMOA ISLANDS",-16.592,-172.033,NA,NA,"[6,7)"
7408,2006-09-29,53,6.1,NA,"TRINIDAD AND TOBAGO","TRINIDAD:  PORT-OF-SPAIN",10.876,-61.756,NA,NA,"[6,7)"
7409,2006-09-29,52,5.5,NA,"TRINIDAD AND TOBAGO","TRINIDAD:  GASPARILLO",10.814,-61.758,NA,NA,"[5,6)"
7368,2006-10-15,39,6.7,8,"USA","HAWAIIAN ISLANDS",19.878,-155.935,NA,NA,"[6,7)"
7410,2006-10-20,23,6.7,4,"PERU","PERU:  CENTRAL",-13.457,-76.677,NA,NA,"[6,7)"
7406,2006-11-15,10,8.3,NA,"RUSSIA","RUSSIA:  KURIL ISLANDS",46.592,153.266,NA,NA,"[8,9)"
7419,2006-11-24,31,5.2,NA,"INDONESIA","INDONESIA:  SULAWESI: PINRANG",-3.728,119.233,NA,NA,"[5,6)"
7414,2006-11-29,39,6.2,NA,"INDONESIA","INDONESIA:  HALMAHERA:  MOROTAI",2.52,128.283,NA,NA,"[6,7)"
7420,2006-12-01,43,6.3,NA,"INDONESIA","INDONESIA:  SUMABAWA:  BIMA",-8.251,118.777,15,NA,"[6,7)"
7444,2006-12-17,30,5.8,NA,"INDONESIA","INDONESIA:  SUMATERA:  NORTHERN, MUARASIPONGI",0.626,99.859,107,NA,"[5,6)"
7450,2006-12-25,12,5.8,NA,"KYRGYZSTAN","KYRGYZSTAN:  KOCHKOR",42.156,76.163,NA,NA,"[5,6)"
7413,2006-12-26,10,7,NA,"TAIWAN","TAIWAN:  PINGTUNG",21.799,120.547,42,NA,"[7,8)"
7452,2007-01-08,18,6,NA,"KYRGYZSTAN","KYRGYZSTAN:  ISFARIA",39.803,70.311,NA,NA,"[6,7)"
7415,2007-01-13,10,8.1,NA,"RUSSIA","RUSSIA:  KURIL ISLANDS",46.243,154.524,NA,NA,"[8,9)"
7455,2007-01-21,3,5.1,NA,"TURKEY","TURKEY:  E",39.592,42.863,NA,NA,"[5,6)"
7456,2007-01-21,22,7.5,NA,"INDONESIA","INDONESIA:  MOLUCCA ISLANDS:  N",1.065,126.282,8,NA,"[7,8)"
7463,2007-02-21,10,5.7,NA,"TURKEY","TURKEY:  DOGANKOY, PUTURGE, SIVRICE",38.318,39.267,NA,NA,"[5,6)"
7481,2007-03-06,19,6.4,8,"INDONESIA","INDONESIA:  SUMATRA:  SOUTHERN",-0.493,100.498,893,NA,"[6,7)"
7482,2007-03-06,43,5,NA,"COLOMBIA","COLOMBIA:  CAUCA, SOTARA, PURACE,",2.082,-76.495,NA,NA,"[5,6)"
7459,2007-03-25,34,7.1,NA,"VANUATU","VANUATU ISLANDS",-20.617,169.357,NA,NA,"[7,8)"
7448,2007-03-25,8,6.7,NA,"JAPAN","JAPAN:  HONSHU:  W COAST",37.336,136.588,151,513,"[6,7)"
7484,2007-03-25,15,5.8,6,"GREECE","GREECE:  ARGOSTOLION, KEFALLINIA",38.34,20.42,NA,NA,"[5,6)"
7457,2007-04-01,24,8.1,NA,"SOLOMON ISLANDS","SOLOMON ISLANDS",-8.466,157.043,NA,3000,"[8,9)"
7501,2007-04-13,34,6,5,"MEXICO","MEXICO:  GUERRERO, ATOYAC",17.302,-100.198,NA,NA,"[6,7)"
7465,2007-04-21,37,6.2,NA,"CHILE","CHILE:  SOUTHERN",-45.243,-72.648,NA,NA,"[6,7)"
7523,2007-05-16,24,6.3,NA,"LAOS","LAOS:  BOKEO;  THAILAND:  CHIANG RAI, CHIAN SAEN",20.504,100.746,NA,NA,"[6,7)"
7524,2007-05-29,24,6.1,NA,"INDONESIA","INDONESIA: LABUHA",-1.065,127.343,NA,NA,"[6,7)"
7525,2007-06-02,5,6.1,NA,"CHINA","CHINA:  YUNNAN PROVINCE:  NING'ER",23.028,101.052,332,NA,"[6,7)"
7534,2007-06-13,23,6.7,NA,"GUATEMALA","GUATEMALA:  GUATEMALA CITY",13.554,-90.618,NA,NA,"[6,7)"
7535,2007-06-18,5,5.5,NA,"IRAN","IRAN:  QOM",34.437,50.833,NA,NA,"[5,6)"
7521,2007-07-16,10,6.6,NA,"JAPAN","JAPAN:  HONSHU:  W COAST",37.57,138.478,1097,NA,"[6,7)"
7595,2007-07-20,10,5.6,NA,"CHINA","CHINA:  XINJIANG:  TEKES",42.913,82.378,NA,NA,"[5,6)"
7597,2007-07-21,10,5.2,NA,"TAJIKISTAN","TAJIKISTAN:  RASHT, ASHT",38.936,70.485,NA,NA,"[5,6)"
7599,2007-07-26,25,6.9,NA,"INDONESIA","INDONESIA:  MALUKU:  N",2.872,127.464,NA,NA,"[6,7)"
7600,2007-08-01,120,7.2,NA,"VANUATU","VANUATU ISLANDS:  LUGANVILLE",-15.595,167.68,NA,NA,"[7,8)"
7531,2007-08-02,5,6.2,NA,"RUSSIA","RUSSIA:  TATAR STRAIT",47.116,141.798,14,31,"[6,7)"
7532,2007-08-02,21,6.7,NA,"USA","ALASKA:  ALEUTIAN ISLANDS",51.307,-179.971,NA,NA,"[6,7)"
7533,2007-08-08,289,7.5,NA,"INDONESIA","INDONESIA:  JAVA",-5.968,107.655,NA,NA,"[7,8)"
7537,2007-08-15,39,8,8,"PERU","PERU:  ICA, PISCO, LIMA",-13.386,-76.603,1604,NA,"[8,9)"
7616,2007-08-25,10,5,NA,"IRAN","IRAN:  HADJI ABAD, ORZUIYEH",28.154,56.652,NA,NA,"[5,6)"
8136,2007-09-02,35,7.2,NA,"SOLOMON ISLANDS","SOLOMON ISLANDS:  SANTA CRUZ ISLANDS",-11.61,165.762,NA,NA,"[7,8)"
7695,2007-09-10,31,6.8,NA,"COLOMBIA","COLOMBIA:  NARINO, EL CHARCO, ISCUANDE, LA TOLA",2.982,-77.967,NA,NA,"[6,7)"
7574,2007-09-12,34,8.4,NA,"INDONESIA","INDONESIA:  SUMATRA",-4.438,101.367,186,NA,"[8,9)"
7575,2007-09-12,35,7.9,NA,"INDONESIA","INDONESIA:  SUMATRA",-2.625,100.841,NA,NA,"[7,8)"
8957,2007-09-28,260,7.5,NA,"JAPAN","JAPAN:  VOLCANO ISLANDS",22.013,142.668,NA,NA,"[7,8)"
7594,2007-09-30,10,7.4,NA,"NEW ZEALAND","NEW ZEALAND:  AUCKLAND ISLANDS",-49.418,163.954,NA,NA,"[7,8)"
7696,2007-10-15,26,6.8,NA,"NEW ZEALAND","NEW ZEALAND:  SOUTH ISLAND:  FIORDLAND",-44.785,167.583,NA,NA,"[6,7)"
7698,2007-10-31,10,5.6,NA,"USA","CALIFORNIA:  SAN JOSE",37.434,-121.774,NA,NA,"[5,6)"
7699,2007-11-06,10,5.1,NA,"INDIA","INDIA:  GUJARAT",21.181,70.724,6,NA,"[5,6)"
7700,2007-11-07,72,5.1,NA,"PHILIPPINES","PHILIPPINES:  BOHOL ISLAND:  MABINI",9.721,124.647,NA,NA,"[5,6)"
7701,2007-11-07,29,5.1,NA,"BANGLADESH","BANGLADESH:  CHITTAGONG, BANDARBAN, RANGAMATI",22.15,92.388,NA,NA,"[5,6)"
7634,2007-11-14,40,7.7,8,"CHILE","CHILE:  TOCOPILLA, MARIA ELENA",-22.247,-69.89,67,NA,"[7,8)"
7702,2007-11-16,123,6.8,NA,"ECUADOR","PERU-ECUADOR:  GUAYAQUIL",-2.312,-77.838,NA,NA,"[6,7)"
7674,2007-11-25,35,6.5,NA,"INDONESIA","INDONESIA:  SUMBAWA ISLAND",-8.277,118.339,NA,NA,"[6,7)"
7675,2007-11-29,156,7.4,NA,"MARTINIQUE","MARTINIQUE",14.944,-61.274,103,NA,"[7,8)"
7694,2007-12-09,153,7.8,NA,"KERMADEC ISLANDS (NEW ZEALAND)","KERMADEC ISLANDS",-25.996,-177.514,NA,NA,"[7,8)"
7723,2007-12-15,25,5.9,NA,"CHILE","CHILE:  OFF CENTRAL COAST, VINA DEL MAR, VALPARAISO",-32.689,-71.695,NA,NA,"[5,6)"
7724,2007-12-20,20,6.6,7,"NEW ZEALAND","NEW ZEALAND:  OFF COAST NORTH ISLAND",-39.011,178.291,NA,NA,"[6,7)"
7725,2007-12-20,10,5.7,NA,"TURKEY","TURKEY:  CENTRAL:  YENIYAPAN, ABAZLAR, SUYUGUZEL",39.417,33.212,NA,NA,"[5,6)"
7726,2007-12-26,8,5.6,NA,"TURKEY","TURKEY:  CENTRAL:  ANKARA",39.446,33.162,NA,NA,"[5,6)"
7745,2008-01-01,6,5.6,NA,"KYRGYZSTAN","KYRGYZSTAN:  OSH",40.288,72.985,NA,NA,"[5,6)"
7746,2008-01-05,66,5.6,NA,"GUATEMALA","GUATEMALA:  COLOMBA, FLORES, COSTA CUCA",14.129,-91.479,NA,NA,"[5,6)"
7747,2008-01-07,12,5.9,NA,"INDONESIA","INDONESIA: NEW GUINEA: MANOKWARI,",-0.795,134.012,NA,NA,"[5,6)"
7749,2008-01-12,34,5,NA,"BANGLADESH","INDIA-BANGLADESH:  RANGAMATI, BANGLADESH",22.761,92.333,NA,NA,"[5,6)"
7750,2008-01-22,20,6.1,NA,"INDONESIA","INDONESIA:  SUMATRA:  NIAS ISLAND:  GUNUNGSITOLI",1.011,97.442,6,NA,"[6,7)"
7764,2008-02-03,10,5.9,NA,"CONGO","CONGO:  BUKAVU",-2.296,28.9,755,914,"[5,6)"
7766,2008-02-09,3,5.1,NA,"MEXICO","MEXICO:  BAJA CALIFORNIA",32.456,-115.315,NA,NA,"[5,6)"
7769,2008-02-15,10,5,NA,"LEBANON","LEBANON-SYRIA:  BAALBEC",33.327,35.305,NA,NA,"[5,6)"
7870,2008-02-20,26,7.4,NA,"INDONESIA","INDONESIA:  SUMATERA:  ACEH PROVINCE",2.768,95.964,28,NA,"[7,8)"
7871,2008-02-21,7,6,8,"USA","NEVADA:  WELLS",41.153,-114.867,NA,NA,"[6,7)"
7743,2008-02-25,25,6.5,NA,"INDONESIA","INDONESIA:  SUMATRA:  PADANG",-2.486,99.972,NA,NA,"[6,7)"
7875,2008-03-20,10,7.2,NA,"CHINA","CHINA:  XINJIANG PROVINCE",35.49,81.467,NA,NA,"[7,8)"
7876,2008-03-29,51,5.3,NA,"PERU","PERU:  OFF COAST",-12.178,-77.164,NA,NA,"[5,6)"
7800,2008-04-09,33,7.3,NA,"NEW CALEDONIA","NEW CALEDONIA: LOYALTY ISLANDS",-20.071,168.892,NA,NA,"[7,8)"
8127,2008-04-15,33,6.1,NA,"GUATEMALA","GUATEMALA",13.564,-90.599,NA,NA,"[6,7)"
7823,2008-04-18,14,5.3,NA,"USA","ILLINOIS:  WEST SALEM",38.452,-87.886,NA,NA,"[5,6)"
8128,2008-04-26,1,5,NA,"USA","NEVADA:  FALLON",39.52,-119.93,NA,NA,"[5,6)"
8138,2008-04-28,32,6.4,NA,"VANUATU","VANUATU ISLANDS",-19.941,168.953,NA,NA,"[6,7)"
8130,2008-05-07,39,6.8,NA,"JAPAN","JAPAN:  HONSHU:  E COAST",36.158,141.521,NA,NA,"[6,7)"
7843,2008-05-12,19,7.9,9,"CHINA","CHINA:  SICHUAN PROVINCE",31.002,103.322,461823,26360000,"[7,8)"
7879,2008-05-24,9,5.6,NA,"COLOMBIA","COLOMBIA:  META, QUETAME",4.33,-73.764,NA,NA,"[5,6)"
7881,2008-05-25,10,6,NA,"CHINA","CHINA:  SICHUAN PROVINCE",32.57,105.424,935,NA,"[6,7)"
8123,2008-05-26,13,5.6,NA,"COSTA RICA","PANAMA-COSTA RICA",8.423,-82.968,NA,NA,"[5,6)"
8124,2008-05-27,10,5.7,NA,"CHINA","CHINA:  SICHUAN PROVINCE",32.71,105.54,NA,NA,"[5,6)"
7880,2008-05-29,10,6.3,NA,"ICELAND","ICELAND: REYKJAVIK",64.004,-21.012,NA,NA,"[6,7)"
8125,2008-06-06,4,5.5,NA,"ALGERIA","ALGERIA:  ORAN",35.883,-0.658,31,NA,"[5,6)"
7925,2008-06-08,16,6.3,NA,"GREECE","GREECE:  ACHAIA, ILEIA",37.963,21.525,242,NA,"[6,7)"
7907,2008-06-13,8,6.9,NA,"JAPAN","JAPAN:  HONSHU:  TOKYO",39.03,140.881,370,NA,"[6,7)"
8120,2008-07-01,33,5.5,NA,"PERU","PERU:  CENTRAL:  OXAPAMPA, HUANCABAMBA",-10.368,-75.512,NA,85,"[5,6)"
8121,2008-07-03,10,5,NA,"IRAN","IRAN:  NE:  KATKAN",35.5,58.8,NA,NA,"[5,6)"
8955,2008-07-05,633,7.7,NA,"RUSSIA","RUSSIA:  SEA OF OKHOTSK",53.882,152.886,NA,NA,"[7,8)"
8163,2008-07-08,123,6.2,NA,"PERU","PERU:  AREQUIPA",-15.986,-71.748,NA,NA,"[6,7)"
7971,2008-07-19,22,6.9,NA,"JAPAN","JAPAN:  OFF EAST COAST OF HONSHU ISLAND",37.552,142.214,NA,NA,"[6,7)"
8164,2008-07-23,108,6.8,NA,"JAPAN","JAPAN:  HONSHU:  N",39.802,141.464,201,NA,"[6,7)"
8165,2008-07-24,10,5.6,NA,"CHINA","CHINA:  SICHUAN PROVINCE",32.747,105.542,18,NA,"[5,6)"
8166,2008-07-29,15,5.4,6,"USA","CALIFORNIA:  LOS ANGELES",33.953,-117.761,NA,NA,"[5,6)"
8167,2008-08-01,7,5.7,NA,"CHINA","CHINA:  SICHUAN PROVINCE",32.036,104.722,NA,2990,"[5,6)"
8168,2008-08-05,6,6,NA,"CHINA","CHINA:  SICHUAN PROVINCE",32.756,105.494,33,NA,"[6,7)"
8169,2008-08-11,13,5.2,NA,"VENEZUELA","VENEZUELA:  CARIACO-CUMANA",10.514,-64.171,NA,NA,"[5,6)"
8170,2008-08-15,10,6,NA,"PHILIPPINES","PHILIPPINES:  LUZON:  LEGASPI",12.897,124.319,NA,NA,"[6,7)"
8171,2008-08-19,46,5,NA,"CHINA","CHINA:  YUNNAN PROVINCE",25.051,97.919,NA,2425,"[5,6)"
8172,2008-08-21,1,6,NA,"CHINA","CHINA:  YUNNAN PROVINCE",25.044,97.684,132,NA,"[6,7)"
8173,2008-08-25,32,5.5,NA,"NEW ZEALAND","NEW ZEALAND:  NORTH ISLAND",-39.715,176.851,NA,NA,"[5,6)"
8174,2008-08-25,12,6.7,8,"CHINA","CHINA:  TIBET (XIZANG PROVINCE)",30.901,83.52,NA,NA,"[6,7)"
10114,2008-08-26,10,5,NA,"ATLANTIC OCEAN","ATLANTIC OCEAN:  SOUTH",-52.533,26.417,NA,NA,"[5,6)"
8175,2008-08-27,16,6.2,8,"RUSSIA","RUSSIA:  LAKE BAYKAL",51.607,104.158,NA,NA,"[6,7)"
8132,2008-08-30,17,5.9,NA,"CHINA","CHINA:  SICHUAN PROVINCE",26.272,101.937,632,NA,"[5,6)"
8185,2008-09-09,25,5.4,NA,"INDONESIA","INDONESIA:  SUMATRA:  SOUTHERN",-3.935,103.058,NA,NA,"[5,6)"
8133,2008-09-10,12,6.1,NA,"IRAN","IRAN:  HORMOZGAN PROVINCE",26.743,55.828,52,NA,"[6,7)"
8134,2008-09-11,25,6.8,NA,"JAPAN","JAPAN:  HOKKAIDO",41.892,143.754,NA,NA,"[6,7)"
8186,2008-09-16,10,5,NA,"INDIA","INDIA:  MAHARASHTRA",17.438,73.915,21,NA,"[5,6)"
8160,2008-10-05,27,6.6,NA,"KYRGYZSTAN","KYRGYZSTAN: NURA",39.533,73.824,214,NA,"[6,7)"
8161,2008-10-06,12,6.3,NA,"CHINA","CHINA:  TIBET (XIZANG PROVINCE)",29.807,90.35,28,NA,"[6,7)"
8162,2008-10-11,16,5.7,NA,"RUSSIA","RUSSIA:  CAUCASUS:  CHECHNYA",43.372,46.254,113,NA,"[5,6)"
8177,2008-10-28,15,6.4,NA,"PAKISTAN","PAKISTAN:  QUETTA",30.639,67.351,536,7612,"[6,7)"
8206,2008-10-29,14,6.4,NA,"PAKISTAN","PAKISTAN:  ZIARAT",30.598,67.455,NA,NA,"[6,7)"
8207,2008-11-10,19,6.3,NA,"CHINA","CHINA:  QINGHAI PROVINCE",37.565,95.833,NA,NA,"[6,7)"
8191,2008-11-16,30,7.3,NA,"INDONESIA","INDONESIA:  MINAHASSA PENINSULA",1.271,122.091,83,NA,"[7,8)"
8192,2008-11-19,32,6.1,NA,"PANAMA","PANAMA:  PASO CANOA, DAVID, PUERTO ARMUELLES",8.267,-82.967,NA,NA,"[6,7)"
8253,2008-12-07,15,5.4,NA,"IRAN","IRAN:  S",26.99,55.8,NA,NA,"[5,6)"
8257,2008-12-29,158,5.8,NA,"AFGHANISTAN","AFGHANISTAN; PAKISTAN:  MANSEHRA, SHANGLA",36.401,71.075,NA,NA,"[5,6)"
8204,2009-01-03,17,7.6,NA,"INDONESIA","PAPUA NEW GUINEA:  NEAR NORTH COAST",-0.414,132.885,255,NA,"[7,8)"
